1100078A;12FFF79E;13FFF014;14FFFB59;15000336;1A000000;1B000000;1D000000;06000000;41B178FD;80000000;

1100078B;12FFF79E;13FFF013;14FFFB5A;1500033A;1A000000;1B000000;1D000000;06000000;416E9DDF;80000000;

1100078A;12FFF7A0;13FFF015;14FFFB5B;1500033F;1A000000;1B000000;1D000000;06000000;41016E9A;80000000;

11000788;12FFF7A3;13FFF01A;14FFFB5D;15000342;1A000000;1B000000;1D000000;06000000;4117B129;80000000;

11000785;12FFF7A7;13FFF021;14FFFB61;15000345;1A000000;1B000000;1D000000;06000000;410E7AEC;80000000;

11000781;12FFF7AC;13FFF02B;14FFFB65;15000348;1A000000;1B000000;1D000000;06000000;416CB840;80000000;

1100077B;12FFF7B0;13FFF035;14FFFB69;15000349;1A000000;1B000000;1D000000;06000000;41C589C3;C0000000;

1100077B;12FFF7B0;13FFF035;14FFFB69;15000349;1A000000;1B000000;1D000000;06000000;4107158D;80000000;

11000774;12FFF7B5;13FFF041;14FFFB6D;15000349;1A000000;1B000000;1D000000;06000000;4190923E;80000000;

1100076C;12FFF7B8;13FFF04C;14FFFB71;15000347;1A000000;1B000000;1D000000;06000000;41B2575B;80000000;

11000763;12FFF7BA;13FFF057;14FFFB75;15000344;1A000000;1B000000;1D000000;06000000;410582D2;80000000;

11000759;12FFF7BC;13FFF062;14FFFB78;15000340;1A000000;1B000000;1D000000;06000000;419CA971;80000000;

1100074F;12FFF7BC;13FFF06D;14FFFB7B;1500033A;1A000000;1B000000;1D000000;06000000;41C72129;80000000;

11000744;12FFF7BD;13FFF078;14FFFB7E;15000334;1A000000;1B000000;1D000000;06000000;4114659C;80000000;

11000739;12FFF7BC;13FFF083;14FFFB82;1500032D;1A000000;1B000000;1D000000;06000000;417ECA46;80000000;

1100072D;12FFF7BC;13FFF08E;14FFFB85;15000324;1A000000;1B000000;1D000000;06000000;41C7501E;80000000;

11000721;12FFF7BC;13FFF09B;14FFFB8A;1500031B;1A000000;1B000000;1D000000;06000000;414256D8;80000000;

11000713;12FFF7BC;13FFF0A9;14FFFB90;15000312;1A000000;1B000000;1D000000;06000000;41318882;C0000000;

11000713;12FFF7BC;13FFF0A9;14FFFB90;15000312;1A000000;1B000000;1D000000;06000000;41F314CC;80000000;

11000704;12FFF7BB;13FFF0B7;14FFFB96;15000306;1A000000;1B000000;1D000000;06000000;41584F5C;80000000;

110006F3;12FFF7B8;13FFF0C4;14FFFB9B;150002F9;1A000000;1B000000;1D000000;06000000;41B335AC;80000000;

110006E3;12FFF7B0;13FFF0CD;14FFFB9E;150002EA;1A000000;1B000000;1D000000;06000000;418335F8;80000000;

110006D3;12FFF7A3;13FFF0D0;14FFFBA0;150002DC;1A000000;1B000000;1D000000;06000000;410E7DBA;80000000;

110006C5;12FFF793;13FFF0CD;14FFFBA1;150002CE;1A000000;1B000000;1D000000;06000000;413B8D64;80000000;

110006B8;12FFF77E;13FFF0C6;14FFFBA0;150002C2;1A000000;1B000000;1D000000;06000000;4177CD32;80000000;

110006AD;12FFF768;13FFF0BA;14FFFB9F;150002BA;1A000000;1B000000;1D000000;06000000;419C2D40;80000000;

110006A5;12FFF751;13FFF0AB;14FFFB9C;150002B4;1A000000;1B000000;1D000000;06000000;41426A86;80000000;

110006A0;12FFF738;13FFF098;14FFFB9A;150002B1;1A000000;1B000000;1D000000;06000000;41FCF63B;80000000;

1100069D;12FFF720;13FFF082;14FFFB96;150002B3;1A000000;1B000000;1D000000;06000000;4104E770;80000000;

1100069F;12FFF70C;13FFF06D;14FFFB94;150002BA;1A000000;1B000000;1D000000;06000000;410304D3;C0000000;

1100069F;12FFF70C;13FFF06D;14FFFB94;150002BA;1A000000;1B000000;1D000000;06000000;41C1989D;80000000;

110006A2;12FFF6FC;13FFF059;14FFFB94;150002C6;1A000000;1B000000;1D000000;06000000;41809F73;80000000;

110006A9;12FFF6F4;13FFF04A;14FFFB95;150002D6;1A000000;1B000000;1D000000;06000000;41F97990;80000000;

110006B4;12FFF6F2;13FFF03E;14FFFB9A;150002EA;1A000000;1B000000;1D000000;06000000;4162B424;80000000;

110006C1;12FFF6F9;13FFF038;14FFFBA2;15000304;1A000000;1B000000;1D000000;06000000;41989BBA;80000000;

110006D1;12FFF70A;13FFF039;14FFFBAC;15000321;1A000000;1B000000;1D000000;06000000;41A1FA6B;80000000;

110006E4;12FFF725;13FFF041;14FFFBBB;15000341;1A000000;1B000000;1D000000;06000000;41E14F56;80000000;

110006F8;12FFF749;13FFF051;14FFFBCC;15000365;1A000000;1B000000;1D000000;06000000;41A03616;80000000;

1100070F;12FFF776;13FFF067;14FFFBE0;1500038A;1A000000;1B000000;1D000000;06000000;41D13109;80000000;

11000728;12FFF7A9;13FFF081;14FFFBF4;150003B1;1A000000;1B000000;1D000000;06000000;41FA6CA5;80000000;

11000744;12FFF7E4;13FFF09F;14FFFC0A;150003D9;1A000000;1B000000;1D000000;06000000;41196055;C0000000;

11000744;12FFF7E4;13FFF09F;14FFFC0A;150003D9;1A000000;1B000000;1D000000;06000000;41DBFC1B;80000000;

11000763;12FFF825;13FFF0C2;14FFFC21;15000402;1A000000;1B000000;1D000000;06000000;41CD0214;80000000;

11000784;12FFF86C;13FFF0E7;14FFFC38;1500042B;1A000000;1B000000;1D000000;06000000;41AC6E2F;80000000;

110007A8;12FFF8B7;13FFF10F;14FFFC4E;15000454;1A000000;1B000000;1D000000;06000000;413405BC;80000000;

110007CF;12FFF907;13FFF137;14FFFC66;1500047E;1A000000;1B000000;1D000000;06000000;41896F82;80000000;

110007F9;12FFF95A;13FFF161;14FFFC7D;150004A7;1A000000;1B000000;1D000000;06000000;414874FD;80000000;

11000826;12FFF9B1;13FFF18A;14FFFC96;150004D1;1A000000;1B000000;1D000000;06000000;41F2D4EB;80000000;

11000856;12FFFA0B;13FFF1B5;14FFFCAE;150004FB;1A000000;1B000000;1D000000;06000000;412018EE;80000000;

11000888;12FFFA67;13FFF1DF;14FFFCC7;15000524;1A000000;1B000000;1D000000;06000000;41226C2A;80000000;

110008BC;12FFFAC7;13FFF20B;14FFFCE0;1500054E;1A000000;1B000000;1D000000;06000000;4180BD57;80000000;

110008F2;12FFFB28;13FFF236;14FFFCFA;15000576;1A000000;1B000000;1D000000;06000000;41B5DA51;C0000000;

110008F2;12FFFB28;13FFF236;14FFFCFA;15000576;1A000000;1B000000;1D000000;06000000;4177461F;80000000;

11000929;12FFFB8C;13FFF262;14FFFD13;1500059E;1A000000;1B000000;1D000000;06000000;4166C72C;80000000;

11000960;12FFFBF0;13FFF290;14FFFD2D;150005C4;1A000000;1B000000;1D000000;06000000;412826C4;80000000;

11000998;12FFFC55;13FFF2BD;14FFFD47;150005E8;1A000000;1B000000;1D000000;06000000;413B1A57;80000000;

110009CE;12FFFCB9;13FFF2EB;14FFFD60;15000609;1A000000;1B000000;1D000000;06000000;417815C8;80000000;

11000A06;12FFFD19;13FFF313;14FFFD75;15000626;1A000000;1B000000;1D000000;06000000;4143C159;80000000;

11000A3E;12FFFD72;13FFF334;14FFFD88;15000643;1A000000;1B000000;1D000000;06000000;41BDE407;80000000;

11000A78;12FFFDC7;13FFF34F;14FFFD97;1500065D;1A000000;1B000000;1D000000;06000000;41530810;80000000;

11000AB3;12FFFE16;13FFF363;14FFFDA5;15000678;1A000000;1B000000;1D000000;06000000;4162D86D;80000000;

11000AF1;12FFFE61;13FFF370;14FFFDB0;15000693;1A000000;1B000000;1D000000;06000000;417953F7;80000000;

11000B31;12FFFEA8;13FFF377;14FFFDB9;150006B0;1A000000;1B000000;1D000000;06000000;4143E66E;80000000;

11000B74;12FFFEEC;13FFF378;14FFFDBF;150006CF;1A000000;1B000000;1D000000;06000000;410A3E9C;C0000000;

11000B74;12FFFEEC;13FFF378;14FFFDBF;150006CF;1A000000;1B000000;1D000000;06000000;41C8A2D2;80000000;

11000BB9;12FFFF2C;13FFF373;14FFFDC3;150006EE;1A000000;1B000000;1D000000;06000000;41375D68;80000000;

11000C02;12FFFF6C;13FFF36A;14FFFDC6;15000710;1A000000;1B000000;1D000000;06000000;41CC9468;80000000;

11000C4B;12FFFFAD;13FFF362;14FFFDC8;15000734;1A000000;1B000000;1D000000;06000000;41059BB0;80000000;

11000C96;12FFFFF2;13FFF35B;14FFFDC9;15000757;1A000000;1B000000;1D000000;06000000;41D707A5;80000000;

11000CE1;12000038;13FFF356;14FFFDCA;1500077B;1A000000;1B000000;1D000000;06000000;414B6398;80000000;

11000D2C;12000080;13FFF354;14FFFDC9;1500079C;1A000000;1B000000;1D000000;06000000;41EAF55B;80000000;

11000D76;120000CB;13FFF355;14FFFDC8;150007BB;1A000000;1B000000;1D000000;06000000;41F65131;80000000;

11000DBD;12000119;13FFF35B;14FFFDC6;150007D6;1A000000;1B000000;1D000000;06000000;4199B328;80000000;

11000E03;12000168;13FFF365;14FFFDC3;150007ED;1A000000;1B000000;1D000000;06000000;4126B222;80000000;

11000E45;120001B6;13FFF371;14FFFDBE;150007FD;1A000000;1B000000;1D000000;06000000;418BE01E;C0000000;

11000E45;120001B6;13FFF371;14FFFDBE;150007FD;1A000000;1B000000;1D000000;06000000;41497C50;80000000;

11000E84;12000201;13FFF37D;14FFFDB6;15000806;1A000000;1B000000;1D000000;06000000;41B38A96;80000000;

11000EBF;12000247;13FFF388;14FFFDAC;15000808;1A000000;1B000000;1D000000;06000000;41C3B4BB;80000000;

11000EF5;12000286;13FFF391;14FFFD9F;15000803;1A000000;1B000000;1D000000;06000000;410DE4F7;80000000;

11000F25;120002BE;13FFF398;14FFFD8F;150007F7;1A000000;1B000000;1D000000;06000000;4135DCA6;80000000;

11000F50;120002EC;13FFF39B;14FFFD7B;150007E5;1A000000;1B000000;1D000000;06000000;41150B0F;80000000;

11000F75;12000310;13FFF39B;14FFFD64;150007CB;1A000000;1B000000;1D000000;06000000;4131FD58;80000000;

11000F93;1200032A;13FFF397;14FFFD4A;150007AB;1A000000;1B000000;1D000000;06000000;41C6BC49;80000000;

11000FAB;1200033A;13FFF38E;14FFFD2B;15000784;1A000000;1B000000;1D000000;06000000;4170F69A;80000000;

11000FBB;1200033F;13FFF384;14FFFD09;15000757;1A000000;1B000000;1D000000;06000000;41610451;80000000;

11000FC4;1200033B;13FFF376;14FFFCE2;15000724;1A000000;1B000000;1D000000;06000000;4121F2DA;80000000;

11000FC6;1200032E;13FFF367;14FFFCB9;150006EB;1A000000;1B000000;1D000000;06000000;419F65FC;C0000000;

11000FC6;1200032E;13FFF367;14FFFCB9;150006EB;1A000000;1B000000;1D000000;06000000;415DF9B2;80000000;

11000FC1;12000318;13FFF357;14FFFC8D;150006AB;1A000000;1B000000;1D000000;06000000;41996C04;80000000;

11000FB5;120002FC;13FFF347;14FFFC5E;15000666;1A000000;1B000000;1D000000;06000000;416EB0B5;80000000;

11000FA2;120002DA;13FFF337;14FFFC2E;15000619;1A000000;1B000000;1D000000;06000000;4157C223;80000000;

11000F88;120002B2;13FFF329;14FFFBFC;150005C6;1A000000;1B000000;1D000000;06000000;4162A914;80000000;

11000F68;12000283;13FFF31B;14FFFBC8;1500056B;1A000000;1B000000;1D000000;06000000;41A0CAF6;80000000;

11000F42;1200024C;13FFF30A;14FFFB90;15000508;1A000000;1B000000;1D000000;06000000;41E71E78;80000000;

11000F17;1200020B;13FFF2F4;14FFFB53;150004A0;1A000000;1B000000;1D000000;06000000;41C827F7;80000000;

11000EE8;120001C1;13FFF2D9;14FFFB12;15000432;1A000000;1B000000;1D000000;06000000;418B5544;80000000;

11000EB7;12000170;13FFF2B9;14FFFACF;150003C2;1A000000;1B000000;1D000000;06000000;41FCEC61;80000000;

11000E83;12000118;13FFF295;14FFFA89;15000351;1A000000;1B000000;1D000000;06000000;41591AC8;80000000;

11000E4E;120000BA;13FFF26C;14FFFA41;150002DF;1A000000;1B000000;1D000000;06000000;41863889;C0000000;

11000E4E;120000BA;13FFF26C;14FFFA41;150002DF;1A000000;1B000000;1D000000;06000000;4144A4C7;80000000;

11000E17;12000056;13FFF23E;14FFF9F7;1500026D;1A000000;1B000000;1D000000;06000000;41E82E39;80000000;

11000DE1;12FFFFED;13FFF20C;14FFF9AD;150001FB;1A000000;1B000000;1D000000;06000000;41992E73;80000000;

11000DAA;12FFFF82;13FFF1D7;14FFF962;15000188;1A000000;1B000000;1D000000;06000000;416770A0;80000000;

11000D72;12FFFF16;13FFF1A4;14FFF918;15000117;1A000000;1B000000;1D000000;06000000;41C52947;80000000;

11000D38;12FFFEAC;13FFF173;14FFF8D0;150000A8;1A000000;1B000000;1D000000;06000000;4106A595;80000000;

11000CFE;12FFFE44;13FFF145;14FFF88B;1500003A;1A000000;1B000000;1D000000;06000000;41FD60A9;80000000;

11000CC3;12FFFDDE;13FFF11B;14FFF848;15FFFFCE;1A000000;1B000000;1D000000;06000000;41EA5418;80000000;

11000C85;12FFFD7A;13FFF0F5;14FFF808;15FFFF64;1A000000;1B000000;1D000000;06000000;4101C0C1;80000000;

11000C46;12FFFD1C;13FFF0D5;14FFF7CB;15FFFEFD;1A000000;1B000000;1D000000;06000000;4109C6A5;80000000;

11000C06;12FFFCC1;13FFF0BB;14FFF791;15FFFE98;1A000000;1B000000;1D000000;06000000;41983462;C0000000;

11000C06;12FFFCC1;13FFF0BB;14FFF791;15FFFE98;1A000000;1B000000;1D000000;06000000;415AA82C;80000000;

11000BC3;12FFFC68;13FFF0A5;14FFF75A;15FFFE36;1A000000;1B000000;1D000000;06000000;41739C19;80000000;

11000B7F;12FFFC12;13FFF092;14FFF724;15FFFDD5;1A000000;1B000000;1D000000;06000000;41E52B19;80000000;

11000B3B;12FFFBBD;13FFF082;14FFF6F0;15FFFD77;1A000000;1B000000;1D000000;06000000;410FF21F;80000000;

11000AF6;12FFFB69;13FFF073;14FFF6BF;15FFFD1C;1A000000;1B000000;1D000000;06000000;41C6D965;80000000;

11000AB1;12FFFB18;13FFF067;14FFF690;15FFFCC3;1A000000;1B000000;1D000000;06000000;41CF7B48;80000000;

11000A6D;12FFFAC9;13FFF05B;14FFF663;15FFFC6D;1A000000;1B000000;1D000000;06000000;4144F6F4;80000000;

11000A2B;12FFFA7C;13FFF051;14FFF63A;15FFFC1A;1A000000;1B000000;1D000000;06000000;41DB308A;80000000;

110009EB;12FFFA32;13FFF047;14FFF613;15FFFBC9;1A000000;1B000000;1D000000;06000000;41454A31;80000000;

110009AC;12FFF9E9;13FFF03D;14FFF5F1;15FFFB7B;1A000000;1B000000;1D000000;06000000;41028B01;80000000;

11000970;12FFF9A4;13FFF034;14FFF5D4;15FFFB30;1A000000;1B000000;1D000000;06000000;4159FB97;C0000000;

11000970;12FFF9A4;13FFF034;14FFF5D4;15FFFB30;1A000000;1B000000;1D000000;06000000;419B67D9;80000000;

11000936;12FFF961;13FFF02B;14FFF5BC;15FFFAEA;1A000000;1B000000;1D000000;06000000;41449448;80000000;

110008FF;12FFF922;13FFF023;14FFF5AB;15FFFAAA;1A000000;1B000000;1D000000;06000000;41D3F85B;80000000;

110008CB;12FFF8E6;13FFF01B;14FFF5A0;15FFFA71;1A000000;1B000000;1D000000;06000000;416D0AF4;80000000;

11000899;12FFF8AF;13FFF015;14FFF59D;15FFFA40;1A000000;1B000000;1D000000;06000000;41EB5481;80000000;

1100086B;12FFF87D;13FFF012;14FFF5A2;15FFFA1A;1A000000;1B000000;1D000000;06000000;416F926A;80000000;

1100083E;12FFF850;13FFF012;14FFF5AE;15FFF9FC;1A000000;1B000000;1D000000;06000000;418E46BC;80000000;

11000813;12FFF827;13FFF014;14FFF5C1;15FFF9E8;1A000000;1B000000;1D000000;06000000;41994D50;80000000;

110007EB;12FFF801;13FFF016;14FFF5D8;15FFF9DC;1A000000;1B000000;1D000000;06000000;411D7F6A;80000000;

110007C6;12FFF7DD;13FFF016;14FFF5F3;15FFF9D9;1A000000;1B000000;1D000000;06000000;4104F062;C0000000;

110007C6;12FFF7DD;13FFF016;14FFF5F3;15FFF9D9;1A000000;1B000000;1D000000;06000000;41C66C2C;80000000;

110007A5;12FFF7B8;13FFF012;14FFF612;15FFF9DF;1A000000;1B000000;1D000000;06000000;415F8B76;80000000;

1100078A;12FFF794;13FFF00A;14FFF634;15FFF9F0;1A000000;1B000000;1D000000;06000000;41D4E751;80000000;

11000772;12FFF772;13FFEFFF;14FFF65A;15FFFA0C;1A000000;1B000000;1D000000;06000000;41465566;80000000;

1100075F;12FFF751;13FFEFF2;14FFF683;15FFFA32;1A000000;1B000000;1D000000;06000000;410C2879;80000000;

11000751;12FFF733;13FFEFE1;14FFF6AE;15FFFA60;1A000000;1B000000;1D000000;06000000;415958C5;80000000;

11000747;12FFF715;13FFEFCE;14FFF6DD;15FFFA99;1A000000;1B000000;1D000000;06000000;41B4DEDF;80000000;

11000740;12FFF6F9;13FFEFB9;14FFF70C;15FFFAD9;1A000000;1B000000;1D000000;06000000;41AC9B43;80000000;

1100073E;12FFF6E2;13FFEFA4;14FFF73F;15FFFB21;1A000000;1B000000;1D000000;06000000;41B2F39C;80000000;

1100073D;12FFF6CF;13FFEF91;14FFF773;15FFFB6E;1A000000;1B000000;1D000000;06000000;41178F80;80000000;

1100073F;12FFF6C0;13FFEF81;14FFF7A9;15FFFBC1;1A000000;1B000000;1D000000;06000000;41709251;C0000000;

1100073F;12FFF6C0;13FFEF81;14FFF7A9;15FFFBC1;1A000000;1B000000;1D000000;06000000;41B20E1F;80000000;

11000743;12FFF6B7;13FFEF74;14FFF7E1;15FFFC19;1A000000;1B000000;1D000000;06000000;413CCA10;80000000;

11000747;12FFF6B1;13FFEF69;14FFF81A;15FFFC74;1A000000;1B000000;1D000000;06000000;419FAAB4;80000000;

1100074C;12FFF6B1;13FFEF65;14FFF855;15FFFCD4;1A000000;1B000000;1D000000;06000000;41EB43D0;80000000;

11000751;12FFF6B7;13FFEF66;14FFF892;15FFFD37;1A000000;1B000000;1D000000;06000000;414AF64D;80000000;

11000755;12FFF6C2;13FFEF6D;14FFF8CF;15FFFD9E;1A000000;1B000000;1D000000;06000000;4137ABDA;80000000;

11000759;12FFF6D1;13FFEF78;14FFF90C;15FFFE06;1A000000;1B000000;1D000000;06000000;417AF6AF;80000000;

1100075D;12FFF6E3;13FFEF86;14FFF948;15FFFE6F;1A000000;1B000000;1D000000;06000000;419A9CE7;80000000;

11000760;12FFF6F8;13FFEF98;14FFF983;15FFFED7;1A000000;1B000000;1D000000;06000000;41B764C8;80000000;

11000762;12FFF70E;13FFEFAC;14FFF9BB;15FFFF3E;1A000000;1B000000;1D000000;06000000;41D7F57D;C0000000;

11000762;12FFF70E;13FFEFAC;14FFF9BB;15FFFF3E;1A000000;1B000000;1D000000;06000000;41156933;80000000;

11000763;12FFF725;13FFEFC2;14FFF9F2;15FFFFA3;1A000000;1B000000;1D000000;06000000;41FE5915;80000000;

11000764;12FFF73D;13FFEFD9;14FFFA25;15000005;1A000000;1B000000;1D000000;06000000;41D8C2DB;80000000;

11000764;12FFF754;13FFEFF0;14FFFA56;15000062;1A000000;1B000000;1D000000;06000000;41078C8D;80000000;

11000764;12FFF76B;13FFF007;14FFFA83;150000BB;1A000000;1B000000;1D000000;06000000;418FFD1E;80000000;

11000763;12FFF782;13FFF01F;14FFFAAD;1500010F;1A000000;1B000000;1D000000;06000000;41828372;80000000;

11000762;12FFF798;13FFF035;14FFFAD3;1500015D;1A000000;1B000000;1D000000;06000000;414CED17;80000000;

11000761;12FFF7AC;13FFF04B;14FFFAF6;150001A4;1A000000;1B000000;1D000000;06000000;41D259A8;80000000;

11000760;12FFF7C0;13FFF060;14FFFB15;150001E4;1A000000;1B000000;1D000000;06000000;4113DB05;80000000;

1100075E;12FFF7D3;13FFF075;14FFFB32;1500021F;1A000000;1B000000;1D000000;06000000;4121E1B5;80000000;

1100075C;12FFF7E6;13FFF08A;14FFFB4C;15000252;1A000000;1B000000;1D000000;06000000;41387028;C0000000;

1100075C;12FFF7E6;13FFF08A;14FFFB4C;15000252;1A000000;1B000000;1D000000;06000000;41FAEC66;80000000;

11000759;12FFF7FA;13FFF0A1;14FFFB64;1500027F;1A000000;1B000000;1D000000;06000000;4173226A;80000000;

11000754;12FFF80C;13FFF0B8;14FFFB79;150002A4;1A000000;1B000000;1D000000;06000000;4158E9E0;80000000;

1100074F;12FFF81D;13FFF0CD;14FFFB8C;150002C2;1A000000;1B000000;1D000000;06000000;4141E766;80000000;

1100074A;12FFF829;13FFF0DF;14FFFB99;150002D9;1A000000;1B000000;1D000000;06000000;413CCC3F;80000000;

11000745;12FFF831;13FFF0EB;14FFFBA2;150002E8;1A000000;1B000000;1D000000;06000000;415EADA4;80000000;

11000742;12FFF833;13FFF0F1;14FFFBA7;150002F4;1A000000;1B000000;1D000000;06000000;418DE0E4;80000000;

